fecha,autor,titulo,enlace,fuente_original,enlace_original
2021-06-09,Jagual Media,Jefa de Forenses pide más dinero para el instituto,https://jayfonseca.com/jefa-de-forenses-pide-mas-dinero-para-el-instituto/,Primera HoraNoticel,https://www.primerahora.com/noticias/gobierno-politica/notas/ciencias-forenses-reclama-alza-presupuestaria-para-conceder-aumentos-salariales-a-los-peritos/https://www.noticel.com/gobierno/top-stories/20210609/perdida-de-personal-clave-amenaza-las-labores-del-instituto-de-ciencias-forenses/
2021-06-09,Jagual Media,Decenas de personas son entrevistadas tras el asesinato del acusado de matar a surfer,https://jayfonseca.com/decenas-de-personas-son-entrevistadas-tras-el-asesinato-del-acusado-de-matar-a-surfer/,El Nuevo Día,https://www.elnuevodia.com/noticias/seguridad/notas/entrevistan-a-sobre-20-personas-tras-el-asesinato-del-hombre-imputado-de-matar-al-surfer-brian-ramos/
2021-06-09,Jagual Media,Proyecto Dignidad va contra Ricky como cabildero de la estadidad,https://jayfonseca.com/proyecto-dignidad-va-contra-ricky-como-cabildero-de-la-estadidad/,Jayfonseca.comEl Nuevo Día,https://jayfonseca.com/proyecto-dignidad-acude-al-tribunal-para-que-descalifique-a-rossello-como-delegado-congresional/https://www.elnuevodia.com/noticias/politica/notas/proyecto-dignidad-impugna-la-certificacion-de-ricardo-rossello-como-cabildero-por-la-estadidad/
2021-06-09,Jay Fonseca,Incrementan los casos de dengue en la Isla,https://jayfonseca.com/incrementan-los-casos-de-dengue-en-la-isla/,El Vocero,https://www.elvocero.com/noticia_rotary/article_df73a170-c8d0-11eb-b8b6-1780e95356ea.html
2021-06-09,Jagual Media,Investigan falsificación de resultados de pruebas de Covid-19,https://jayfonseca.com/investigan-falsificacion-de-resultados-de-pruebas-de-covid-19/,El Nuevo Día,https://www.elnuevodia.com/noticias/locales/notas/salud-investiga-aparente-falsificacion-de-resultados-de-covid-19/
2021-06-09,Yennifer Álvarez,Encuentran con vida a mujer secuestrada en Humacao,https://jayfonseca.com/activan-alerta-rosa-por-secuestro-de-mujer-en-humacao/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-09,Yennifer Álvarez,Policía captura a hombre que secuestró a mujer en Humacao,https://jayfonseca.com/policia-captura-a-hombre-que-secuestro-a-mujer-en-humacao/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-09,Yennifer Álvarez,Legisladores se van de viaje con fondos públicos aunque dijeron que por recortes presupuestarios pudiera haber despidos,https://jayfonseca.com/legisladores-rojos-y-azules-se-van-de-viaje-con-fondos-publicos-aunque-dijeron-que-por-recortes-presupuestarios-pudiera-haber-despidos/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-09,Yennifer Álvarez,"Pierluisi veta proyecto del patrono sucesor, PNP no votará a favor de pasar por encima del veto",https://jayfonseca.com/pierluisi-veta-proyecto-del-patrono-sucesor-pnp-no-votara-a-favor-de-pasar-por-encima-del-veto/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-09,Jagual Media,Recursos Humanos con Calle: ¿Puede un patrono obligarte a vacunarte contra COVID-19?,https://jayfonseca.com/recursos-humanos-con-calle-puede-un-patrono-obligarte-a-vacunarte-contra-covid-19/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-09,Jagual Media,Salud reporta dos muertes por Covid-19,https://jayfonseca.com/salud-reporta-dos-muertes-por-covid-19/,El Vocero,https://www.elvocero.com/noticia_rotary/article_9f89e726-c90d-11eb-9c6d-73290dd9699b.html
2021-06-09,Jay Fonseca,Escucha las noticias más importantes de hoy,https://jayfonseca.com/escucha-las-noticias-mas-importantes-de-hoy-194/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-09,Elizabeth Robaina,El tiempo: 9 de de junio de 2021,https://jayfonseca.com/el-tiempo-9-de-de-junio-de-2021/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Jagual Media,Sistema de rastreo municipal estará disponible durante seis meses más,https://jayfonseca.com/sistema-de-rastreo-municipal-estara-disponible-durante-seis-meses-mas/,El Nuevo Día,https://www.elnuevodia.com/noticias/gobierno/notas/salud-extiende-la-vida-del-sistema-municipal-de-rastreo-de-contactos-de-covid-19/
2021-06-08,Jagual Media,Gobierno de Joe Biden dice que Congreso debe ser quien decida trato del gobierno federal a Puerto Rico,https://jayfonseca.com/gobierno-de-joe-biden-dice-que-congreso-debe-ser-quien-decida-trato-del-gobierno-federal-a-puerto-rico/,El Nuevo Día,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/el-gobierno-de-biden-pide-al-supremo-federal-dar-deferencia-al-congreso-en-torno-al-acceso-de-puerto-rico-al-ssi/
2021-06-08,Jagual Media,Advierten que medida que traspasa escuelas a los municipios podría incumplir con el Plan Fiscal,https://jayfonseca.com/advierten-que-medida-que-traspasa-escuelas-a-los-municipios-podria-incumplir-con-el-plan-fiscal/,El Nuevo Día,https://www.elnuevodia.com/noticias/legislatura/notas/aafaf-advierte-que-la-medida-que-traspasa-escuelas-a-los-municipios-pudiera-no-cumplir-con-el-plan-fiscal/
2021-06-08,Jagual Media,Le dan luz verde a medida que busca atraer médicos en áreas de difícil reclutamiento,https://jayfonseca.com/le-dan-luz-verde-a-medida-que-busca-atraer-medicos-en-areas-de-dificil-reclutamiento/,El Nuevo Día,https://www.elnuevodia.com/noticias/legislatura/notas/aprueban-medida-para-atraer-a-medicos-en-areas-de-dificil-reclutamiento/
2021-06-08,Jagual Media,Julia Keleher se declarara hoy culpable en caso federal,https://jayfonseca.com/julia-keleher-se-declarara-hoy-culpable-en-caso-federal/,El VoceroNoticel,https://www.elvocero.com/noticia_rotary/article_0d7b98ba-c7e7-11eb-8695-23152ccde127.htmlhttps://www.noticel.com/tribunales/ahora/educacion/top-stories/20210608/dos-cargos-de-conspiracion-y-ninguna-cooperacion-es-el-acuerdo-bajo-el-cual-keleher-se-declararia/
2021-06-08,Jay Fonseca,Fraude millonario para cobrar ayudas económicas por la pandemia,https://jayfonseca.com/fraude-millonario-para-cobrar-ayudas-economicas-por-la-pandemia/,El Vocero,https://www.elvocero.com/noticia_rotary/article_fc6b6a92-c803-11eb-925d-6747a6d88480.html
2021-06-08,Jagual Media,A tutiplén las liberaciones de reos por hábeas corpus en medio de la pandemia,https://jayfonseca.com/a-tutiplen-las-liberaciones-de-reos-por-habeas-corpus-en-medio-de-la-pandemia/,El Nuevo Día,https://www.elnuevodia.com/noticias/tribunales/notas/las-liberaciones-por-habeas-corpus-se-multiplicaron-en-2020-y-2021-en-puerto-rico/
2021-06-08,Jagual Media,Proyecto Dignidad presenta certificación de que Rosselló es elector hábil en Virginia,https://jayfonseca.com/proyecto-dignidad-presenta-certificacion-de-que-rossello-es-elector-habil-en-virginia/,El Nuevo Día,https://www.elnuevodia.com/noticias/politica/notas/proyecto-dignidad-consigue-certificacion-oficial-y-original-de-virginia-en-la-que-dice-que-rossello-es-elector-habil-de-ese-estado/
2021-06-08,Jagual Media,DE apuesta a su currículo con perspectiva de género,https://jayfonseca.com/de-apuesta-a-su-curriculo-con-perspectiva-de-genero/,El Vocero,https://www.elvocero.com/gobierno/de-sobre-perspectiva-de-g-nero-cuando-se-vea-lo-que-se-quiere-no-habr/article_052ee18c-c7e0-11eb-9609-2b195a52badf.html
2021-06-08,Jagual Media,Comienza conteo regresivo para que ciudadanos puedan obtener incentivos si se vacunan,https://jayfonseca.com/comienza-conteo-regresivo-para-que-ciudadanos-puedan-obtener-incentivos-si-se-vacunan/,Primera Hora,https://www.primerahora.com/noticias/gobierno-politica/notas/en-dos-semanas-los-incentivos-para-los-que-se-vacunen-contra-el-covid-19/
2021-06-08,Yennifer Álvarez,Proyecto Dignidad acude al Tribunal para que descalifique a Rosselló como delegado congresional,https://jayfonseca.com/proyecto-dignidad-acude-al-tribunal-para-que-descalifique-a-rossello-como-delegado-congresional/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Jagual Media,FDA investigará más de 100 muertes en la Isla luego de vacunación,https://jayfonseca.com/fda-investigara-mas-de-100-muertes-en-la-isla-luego-de-vacunacion/,El Vocero,https://www.elvocero.com/noticia_rotary/article_98dd1f1a-c7f5-11eb-80d3-a3aea3654c64.html
2021-06-08,Elizabeth Robaina,El tiempo: 8 de junio de 2021,https://jayfonseca.com/el-tiempo-8-de-junio-de-2021/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Jay Fonseca,Escucha las noticias más importantes de hoy,https://jayfonseca.com/escucha-las-noticias-mas-importantes-de-hoy-193/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Jagual Media,Salud reporta tres muertes por Covid-19,https://jayfonseca.com/salud-reporta-tres-muertes-por-covid-19-3/,El Vocero,https://www.elvocero.com/noticia_rotary/article_99f5a61a-c840-11eb-84f6-ab6382dfa47f.html
2021-06-08,Yennifer Álvarez,Celebran clínicas de vacunación este sábado en recintos de NUC University,https://jayfonseca.com/nuc-university-celebra-clinicas-de-vacunacion-este-sabado/,https://vacutour-nuc.eventbrite.com,https://vacutour-nuc.eventbrite.com
2021-06-08,Yennifer Álvarez,Keleher se declara culpable y será sentencia el 7 de septiembre,https://jayfonseca.com/keleher-se-declara-culpable-y-sera-sentencia-el-7-de-septiembre/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Yennifer Álvarez,Procuradora de la Mujer busca ser jueza,https://jayfonseca.com/procuradora-de-la-mujer-busca-ser-jueza/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Yennifer Álvarez,Keleher “está ansiosa” de explicar por qué se declaró culpable,https://jayfonseca.com/keleher-esta-ansiosa-de-explicar-por-que-se-declaro-culpable/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-08,Yennifer Álvarez,Entérate aquí quiénes se beneficiarán de nuevo pago especial del Plan de Rescate federal,https://jayfonseca.com/enterate-aqui-quienes-se-beneficiaran-de-nuevo-pago-especial-del-plan-de-rescate-federal/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-07,Jagual Media,Proyecto que prohíbe terapias de conversión bajará a discusión en la Cámara el jueves,https://jayfonseca.com/proyecto-que-prohibe-terapias-de-conversion-bajara-a-discusion-en-la-camara-el-jueves/,El Nuevo Día,https://www.elnuevodia.com/noticias/legislatura/notas/para-el-jueves-discusion-en-la-camara-de-proyecto-que-prohibe-las-terapias-de-conversion/
2021-06-07,Jagual Media,Retoman evaluación del Código Electoral,https://jayfonseca.com/retoman-evaluacion-del-codigo-electoral/,Primera Hora,https://www.primerahora.com/noticias/gobierno-politica/notas/vicepresidente-de-la-camara-cita-a-portavoces-de-partidos-para-continuar-con-el-proceso-de-evaluacion-del-codigo-electoral/
2021-06-07,Jagual Media,Continúa la venta de autos y casas en niveles históricos,https://jayfonseca.com/continua-la-venta-de-autos-y-casas-en-niveles-historicos/,Noticel,https://www.noticel.com/economia/top-stories/20210607/no-bajan-las-ventas-de-autos-y-viviendas-en-puerto-rico/
2021-06-07,Jagual Media,Deteriorado El Capitolio,https://jayfonseca.com/deteriorado-el-capitolio/,Primera Hora,https://www.primerahora.com/noticias/gobierno-politica/notas/el-tiempo-le-pasa-factura-al-capitolio/
2021-06-07,Jay Fonseca,Buscan atraer médicos especialistas de afuera con un incentivo,https://jayfonseca.com/buscan-atraer-medicos-especialistas-de-afuera-con-un-incentivo/,El Nuevo Día,https://www.elnuevodia.com/noticias/locales/notas/se-buscan-medicos-especializados-para-atender-crisis-en-los-servicios-de-salud/
2021-06-07,Jagual Media,Educación dice que atenderá el rezago académico a largo plazo,https://jayfonseca.com/educacion-dice-que-atendera-el-rezago-academico-a-largo-plazo/,El Nuevo Día,https://www.elnuevodia.com/noticias/locales/notas/el-departamento-de-educacion-atendera-el-rezago-academico-a-largo-plazo/
2021-06-07,Jagual Media,Investigarán salida de encargada del sistema de vigilancia de Covid-19 en las escuelas,https://jayfonseca.com/investigaran-salida-de-encargada-del-sistema-de-vigilancia-de-covid-19-en-las-escuelas/,El Vocero,https://www.elvocero.com/gobierno/investigar-n-la-salida-de-la-encargada-de-vigilancia-de-covid-19-a-nivel-escolar/article_5f9b9e9e-c6cd-11eb-a552-fbce809d217d.html
2021-06-07,Jagual Media,Aumenta la escasez de productos en las góndolas,https://jayfonseca.com/aumenta-la-escasez-de-productos-en-las-gondolas/,El Vocero,https://www.elvocero.com/noticia_rotary/article_c4efb7e4-c71d-11eb-b7dc-4f4f13a600cd.html
2021-06-07,Jagual Media,Se registra la quinta masacre del año,https://jayfonseca.com/se-registra-la-quinta-masacre-del-ano/,Primera Hora,https://www.primerahora.com/noticias/policia-tribunales/notas/se-registra-en-loiza-la-quinta-masacre-del-ano/
2021-06-07,Elizabeth Robaina,El tiempo: 7 de junio de 2021,https://jayfonseca.com/el-tiempo-7-de-junio-de-2021/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-07,Jagual Media,Muere niña de 13 años por Covid-19,https://jayfonseca.com/muere-nina-de-13-anos-por-covid-19/,El Vocero,https://www.elvocero.com/noticia_rotary/article_8c756864-c777-11eb-8dd9-c304e52f17d5.html
2021-06-07,Yennifer Álvarez,Inicia hoy matrícula para clases de verano; la pandemia duplicó la cifra de estudiantes que no pasaron de grado,https://jayfonseca.com/inicia-hoy-matricula-para-clases-de-verano-la-pandemia-duplico-la-cifra-de-estudiantes-que-no-pasaron-de-grado/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-07,Yennifer Álvarez,Biden abandona promesa de campaña sobre el Seguro Social Suplementario para residentes en Puerto Rico,https://jayfonseca.com/biden-abandona-promesa-de-campana-sobre-el-seguro-social-suplementario-para-residentes-en-puerto-rico/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-07,Yennifer Álvarez,Gobierno destinará $10 millones federales para loterías y rifas para incentivar vacunación contra COVID-19,https://jayfonseca.com/gobierno-destinara-10-millones-federales-para-loterias-y-rifas-para-incentivar-vacunacion-contra-covid-19/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-05,Jagual Media,Mascotas con Calle: Hablando de tinglares con 7 quillas,https://jayfonseca.com/mascotas-con-calle-hablando-de-tinglares-con-7-quillas/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-05,Yennifer Álvarez,Asesinan a imputado de matar a surfer en Luquillo,https://jayfonseca.com/asesinan-a-imputado-de-matar-a-surfer-en-luquillo/,Jagual Media es Fuente Original,Jagual Media es Fuente Original
2021-06-04,Jagual Media,Fracasaron al menos 42 mil estudiantes en clases,https://jayfonseca.com/fracasaron-al-menos-42-mil-estudiantes-en-clases/,Jayfonseca.com,https://jayfonseca.com/mas-de-42-mil-estudiantes-se-colgaron-en-al-menos-una-materia-13-mil-se-colgaron-en-todas/
2021-06-04,Jagual Media,Precios de la comida a nivel mundial suben a precios como nunca antes,https://jayfonseca.com/precios-de-la-comida-a-nivel-mundial-suben-a-precios-como-nunca-antes/,BBC,https://www.bbc.com/news/business-57353624
2021-06-04,Jagual Media,"Joe Biden empuja crédito para empresas que regresan a USA y a PR, pero es muy poco dicen expertos",https://jayfonseca.com/joe-biden-empuja-credito-para-empresas-que-regresan-a-usa-y-a-pr-pero-es-muy-poco-dicen-expertos/,El Nuevo Día,https://www.elnuevodia.com/corresponsalias/washington-dc/notas/joe-biden-impulsa-credito-para-que-manufactureras-que-regresen-a-territorio-estadounidense-incluido-puerto-rico/
2021-06-04,Jagual Media,En libertad hombre acusado de matar a batazos a surfer,https://jayfonseca.com/en-libertad-hombre-acusado-de-matar-a-batazos-a-surfer/,El Nuevo Día,https://www.elnuevodia.com/noticias/tribunales/notas/imputado-de-matar-a-batazos-al-surfer-brian-ramos-sale-de-la-carcel-con-grillete/
2021-06-04,Jagual Media,Autoridades buscan restos de Yexeira Torres Pacheco,https://jayfonseca.com/autoridades-buscan-restos-de-yexeira-torres-pacheco/,El Vocero,https://www.elvocero.com/ley-y-orden/buscan-restos-de-yexeira-torres-pacheco-bailarina-desaparecida-en-2011/article_697588e8-c4bc-11eb-a097-5b619b12e231.html
2021-06-04,Jagual Media,Encuentran causa para arresto contra excandidato a la gobernación Eliezer Molina,https://jayfonseca.com/encuentran-causa-para-arresto-contra-excandidato-a-la-gobernacion-eliezer-molina/,El Nuevo Día,https://www.elnuevodia.com/noticias/tribunales/notas/encuentran-causa-para-arresto-contra-eliezer-molina-y-otras-dos-personas-por-manifestacion-en-complejo-de-rincon/
2021-06-04,Jagual Media,Más de 100 denuncias en el Departamento del Trabajo por  empleados que no quieren regresar a trabajar,https://jayfonseca.com/mas-de-100-denuncias-en-el-departamento-del-trabajo-por-empleados-que-no-quieren-regresar-a-trabajar/,Primera Hora,https://www.primerahora.com/noticias/puerto-rico/notas/109-denuncias-en-el-departamento-del-trabajo-de-empleados-que-no-quieren-regresar-a-sus-labores/
